"companyid","diachi_ws","hs_id","hs_thongtin","ngaytao","tinhtrang","id","screenname_tao","hs_qrcode"
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1047632","{""hsId"":1047632,""hsMa"":""7f8b4378-d316-4e93-9691-552fa1e53881"",""hsNoidung"":""Cấp giấy chứng nhận chất lượng giáo dục đối với trường tiểu học"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Sep 27, 2019 10:00:30 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":478589,""ttId"":742,""tccnId"":1047502,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12281,""qtVersion"":""2"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_json_thongtintknganhang"":""{\""tccn_tknh_id\"":0,\""nh_id\"":0}"",""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-09-27 09:59:09.956+07","1","3752","hokimtuyenpgd",""
"14","motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1326439","{""hsId"":1326439,""hsMa"":""880befb7-91d8-4969-b4f3-77a7b69c1673"",""hsNoidung"":""Bổ sung, điều chỉnh quyết định cho phép hoạt động giáo dục đối với cơ sở giáo dục mầm non; cơ sở giáo dục phổ thông; cơ sở đào tạo, bồi dưỡng ngắn hạn có vốn đầu tư nước ngoài tại Việt Nam"",""hsHangiaiquyet"":20.0,""hsNgaytao"":""May 19, 2020 9:11:32 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":548099,""ttId"":42058,""tccnId"":1295200,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":268297,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2020-05-19 09:11:32.986+07","1","11188","yennhi0971751010",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","936823","{""hsId"":936823,""hsMa"":""000.00.06.H51-190705-0004"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Jul 4, 2019 12:00:00 AM"",""hsNgaytiepnhan"":""Jul 5, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 2:32:44 PM"",""hsBuoitiepnhan"":1,""hsNgayhentra"":""Jul 9, 2019 12:00:00 AM"",""hsGiohentra"":""Jan 1, 1970 2:32:44 PM"",""hsBuoihentra"":1,""hsNgaytrakq"":""Jul 9, 2019 12:00:00 AM"",""hsBuoitrakq"":1,""hsNgayxulyxong"":""Jul 8, 2019 12:00:00 AM"",""hsBuoixulyong"":1,""hsVersionHt"":1,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":true,""hsHuy"":false,""useridTao"":473082,""useridTiepnhan"":488,""useridTrakq"":488,""ttId"":309,""tccnId"":943190,""dpId"":-1,""qtBxlHt"":7429,""qtBxlTt"":7429,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2457840,""hstinhtrang"":7,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":true,""hs_gt_thuoctinh"":"""",""hs_otp"":""706917"",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_sogiayphep"":"""",""hs_tennguoikygiayphep"":"""",""hs_ngaytiepnhanbandau"":""Jul 5, 2019 12:00:00 AM"",""hs_hinh_qrcode"":""/data/qrcode/QRCode_000.00.06.H51-190705-0004_1562575050742.png"",""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-07-04 19:15:11.354+07","0","2872","tungst000",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","975163","{""hsId"":975163,""hsMa"":""dfaf044f-0d20-4072-8e82-7f31f4417aaa"",""hsNoidung"":""Bổ sung, điều chỉnh quyết định cho phép hoạt động giáo dục đối với cơ sở giáo dục mầm non; cơ sở giáo dục phổ thông; cơ sở đào tạo, bồi dưỡng ngắn hạn có vốn đầu tư nước ngoài tại Việt Nam"",""hsHangiaiquyet"":20.0,""hsNgaytao"":""Aug 2, 2019 9:29:00 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":479399,""ttId"":42058,""tccnId"":980970,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":268297,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-08-02 09:29:00.979+07","1","3110","duonghoangdan.c3tvc",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","846875","{""hsId"":846875,""hsMa"":""2ada95bc-d4d3-4d00-b220-ccf75dbca061"",""hsNoidung"":""Cấp giấy chứng nhận chất lượng giáo dục đối với trường trung học"",""hsHangiaiquyet"":40.0,""hsNgaytao"":""May 3, 2019 12:00:00 AM"",""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":457164,""ttId"":741,""tccnId"":838457,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":-2,""qtId"":12280,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":2224566,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-05-03 10:24:34.248+07","0","2353","thcsvinhphuoc2",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","1064751","{""hsId"":1064751,""hsMa"":""cefc72e0-ad88-4e9e-86bf-159936d4333e"",""hsNoidung"":""Cấp giấy chứng nhận kiểm định chất lượng giáo dục mầm non"",""hsHangiaiquyet"":120.0,""hsNgaytao"":""Oct 11, 2019 8:16:39 AM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":492575,""ttId"":744,""tccnId"":1053791,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":12283,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_nop_zalo"":false,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-10-11 08:16:39.989+07","1","4126","trananhvo",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","790902","{""hsId"":790902,""hsMa"":""19a4af00-d2d9-4132-b5fb-8c11f65eca0b"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Mar 18, 2019 2:34:36 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":357,""ttId"":309,""tccnId"":441529,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-03-18 14:34:36.479+07","1","1925","sogddt_quantri",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815522","{""hsId"":815522,""hsMa"":""5cf703c9-b27d-4989-8ef6-db15b99bcc80"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 3:31:58 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":455013,""ttId"":309,""tccnId"":823865,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 15:31:58.469+07","1","2163","dothanhnhi",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815569","{""hsId"":815569,""hsMa"":""7833d755-0886-4b47-af12-334e9f051bb3"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 3:40:55 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":455013,""ttId"":309,""tccnId"":823865,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 15:40:55.171+07","1","2164","dothanhnhi",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815879","{""hsId"":815879,""hsMa"":""44807524-638d-498d-aadb-6191f4e4814c"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 6:34:51 PM"",""hsGiotiepnhan"":""Jan 1, 1970 12:00:00 AM"",""hsBuoitiepnhan"":0,""hsGiohentra"":""Jan 1, 1970 12:00:00 AM"",""hsBuoihentra"":0,""hsBuoitrakq"":0,""hsBuoixulyong"":0,""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":454990,""ttId"":309,""tccnId"":824224,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""hs_lt_xml_nhan"":"""",""loai_hs"":1,""hs_json_thongtintknganhang"":""{\""tccn_tknh_id\"":0,\""nh_id\"":0}"",""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false,""hs_gui_tinhtp"":0,""hs_gui_quanhuyen"":0,""hs_gui_phuongxa"":0,""hs_nhan_tinhtp"":0,""hs_nhan_quanhuyen"":0,""hs_nhan_phuongxa"":0}","2019-04-08 18:34:51.18+07","1","2170","tinhtien.huynh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815573","{""hsId"":815573,""hsMa"":""76-2019-QT01_HTVB-CC-SOGDDT"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 12:00:00 AM"",""hsNgaytiepnhan"":""Apr 9, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 7:14:00 AM"",""hsBuoitiepnhan"":0,""hsNgayhentra"":""Apr 11, 2019 12:00:00 AM"",""hsGiohentra"":""Jan 1, 1970 7:14:00 AM"",""hsBuoihentra"":0,""hsNgaytrakq"":""Apr 9, 2019 12:00:00 AM"",""hsBuoitrakq"":1,""hsNgayxulyxong"":""Apr 9, 2019 12:00:00 AM"",""hsBuoixulyong"":0,""hsVersionHt"":1,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":true,""hsHuy"":false,""useridTao"":455035,""useridTiepnhan"":488,""useridTrakq"":488,""ttId"":309,""tccnId"":823984,""dpId"":-1,""qtBxlHt"":7429,""qtBxlTt"":7429,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2146435,""hstinhtrang"":7,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":true,""hs_gt_thuoctinh"":"""",""hs_otp"":""648072"",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_sogiayphep"":"""",""hs_tennguoikygiayphep"":"""",""hs_ngaytiepnhanbandau"":""Apr 9, 2019 12:00:00 AM"",""hs_hinh_qrcode"":""/data/qrcode/QRCode_76-2019-QT01_HTVB-CC-SOGDDT_1554779805598.png"",""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-08 15:41:27.772+07","0","2165","truongthanhbinh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","830504","{""hsId"":830504,""hsMa"":""7594ece0-d2e9-4fab-a5cf-dc160566781a"",""hsNoidung"":""Cấp giấy chứng nhận chất lượng giáo dục đối với trường tiểu học"",""hsHangiaiquyet"":40.0,""hsNgaytao"":""Apr 19, 2019 12:00:00 AM"",""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":457378,""ttId"":742,""tccnId"":838714,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":7503,""qtId"":12281,""qtVersion"":""1"",""organizationid"":0,""companyid"":14,""maxlchsid"":2181332,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-19 08:58:32.78+07","1","2252","nguyenquinguyen",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","888712","{""hsId"":888712,""hsMa"":""b5244755-e84b-4644-9952-c4c6779038e4"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""May 30, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 12:00:00 AM"",""hsBuoitiepnhan"":0,""hsGiohentra"":""Jan 1, 1970 12:00:00 AM"",""hsBuoihentra"":0,""hsBuoitrakq"":0,""hsBuoixulyong"":0,""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":464801,""ttId"":309,""tccnId"":896170,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2326725,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""hs_lt_xml_nhan"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false,""hs_gui_tinhtp"":0,""hs_gui_quanhuyen"":0,""hs_gui_phuongxa"":0,""hs_nhan_tinhtp"":0,""hs_nhan_quanhuyen"":0,""hs_nhan_phuongxa"":0}","2019-05-30 14:59:40.461+07","0","2612","tandac2019",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","829209","{""hsId"":829209,""hsMa"":""53233de6-240c-4a52-ba21-a4cad84d4cd9"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 18, 2019 12:44:34 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":456766,""ttId"":309,""tccnId"":837425,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-18 12:44:34.515+07","1","2240","quyendinh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","829402","{""hsId"":829402,""hsMa"":""e787f087-8d88-4b5b-b1a4-fcdf4504421e"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 18, 2019 2:10:22 PM"",""hsVersionHt"":0,""hsNop"":false,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":false,""useridTao"":457275,""ttId"":309,""tccnId"":837561,""dpId"":-1,""qtBxlHt"":-1,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":0,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0,""hs_tongchiphidathanhtoan"":0,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false}","2019-04-18 14:10:23.041+07","1","2244","trunght",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","815878","{""hsId"":815878,""hsMa"":""44807524-638d-498d-aadb-6191f4e4814c"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""Apr 8, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 12:00:00 AM"",""hsBuoitiepnhan"":0,""hsGiohentra"":""Jan 1, 1970 12:00:00 AM"",""hsBuoihentra"":0,""hsBuoitrakq"":0,""hsBuoixulyong"":0,""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":454990,""ttId"":309,""tccnId"":824223,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2144553,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""hs_lt_xml_nhan"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false,""hs_gui_tinhtp"":0,""hs_gui_quanhuyen"":0,""hs_gui_phuongxa"":0,""hs_nhan_tinhtp"":0,""hs_nhan_quanhuyen"":0,""hs_nhan_phuongxa"":0}","2019-04-08 18:27:41.912+07","0","2169","tinhtien.huynh",""
"14","http://motcuasogddt.soctrang.gov.vn/cgate-portlet/services/selectData?wsdl","888893","{""hsId"":888893,""hsMa"":""b5244755-e84b-4644-9952-c4c6779038e4"",""hsNoidung"":""Cấp bản sao văn bằng, chứng chỉ từ sổ gốc"",""hsHangiaiquyet"":2.0,""hsNgaytao"":""May 30, 2019 12:00:00 AM"",""hsGiotiepnhan"":""Jan 1, 1970 12:00:00 AM"",""hsBuoitiepnhan"":0,""hsGiohentra"":""Jan 1, 1970 12:00:00 AM"",""hsBuoihentra"":0,""hsBuoitrakq"":0,""hsBuoixulyong"":0,""hsVersionHt"":0,""hsNop"":true,""hsOnline"":true,""hsChapnhan"":false,""hsHuy"":true,""useridTao"":464801,""ttId"":309,""tccnId"":896349,""dpId"":-1,""qtBxlHt"":-2,""qtBxlTt"":-2,""qtId"":11764,""qtVersion"":""3"",""organizationid"":0,""companyid"":14,""maxlchsid"":2327228,""hstinhtrang"":0,""hsSms"":true,""lt_dv_id"":"""",""hs_lt_ma"":"""",""hs_lt_xml_nhan"":"""",""loai_hs"":1,""hs_duyet"":false,""hs_gt_thuoctinh"":"""",""tochuc_id"":0,""hs_hinhthucthanhtoan_id"":3,""hs_tongchiphidanop"":0.00000,""hs_tongchiphidathanhtoan"":0.00000,""hs_userid_xacnhan_thanhtoan"":0,""hs_dichvu_hanhchinh"":"""",""hs_trangthaithanhtoan"":0,""hs_guithongbaothanhtoan"":0,""hs_sms_lt"":false,""hs_loi"":false,""hs_khongthuocthamquyen"":false,""hs_gui_buuchinh"":false,""hs_nhan_buuchinh"":false,""hs_gui_tinhtp"":0,""hs_gui_quanhuyen"":0,""hs_gui_phuongxa"":0,""hs_nhan_tinhtp"":0,""hs_nhan_quanhuyen"":0,""hs_nhan_phuongxa"":0}","2019-05-30 15:36:24.655+07","0","2613","tandac2019",""
